transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN-00820,Siglap Villas,D15,1444000,991.36,1456.59,2023-02-28,Sub Sale,99 yrs
TXN-01428,Geylang Quay,D14,1973000,1310.0,1506.11,2025-05-25,Sub Sale,99 yrs
TXN-00727,Nassim Park,D10,1805000,729.79,2473.31,2021-05-23,Sub Sale,Freehold
TXN-01092,Bishan Green,D20,1739000,991.36,1754.16,2025-01-16,New Sale,Freehold
TXN-00307,Queenstown Vista,D03,1458000,970.9,1501.69,2021-04-26,Sub Sale,Freehold
TXN-00266,Punggol Waterfront,D19,708000,500.52,1414.53,2022-02-24,Resale,99 yrs
TXN-01715,Opera Estate,D15,1398000,1061.32,1317.23,2025-08-18,Resale,99 yrs
TXN-00445,River Valley Court,D09,1240000,830.0,1493.98,2025-02-12,Sub Sale,99 yrs
TXN-00473,Harbourfront Residences,D04,1161000,480.07,2418.4,2022-07-30,Sub Sale,99 yrs
TXN-00890,Geylang Quay,D14,902000,580.0,1555.17,2022-09-04,Sub Sale,Freehold
TXN-00279,Serangoon Gardens,D19,3253000,1330.42,2445.1,2024-10-15,Sub Sale,Freehold
TXN-00398,West Coast Vale,D05,1764000,710.0,2484.51,2024-06-25,New Sale,99 yrs
TXN-01230,Balestier Point,D12,1237000,1061.32,1165.53,2020-02-09,Resale,Freehold
TXN-00836,Little India Lofts,D08,3276000,1430.52,2290.07,2022-06-03,New Sale,99 yrs
TXN-01571,Farrer Road Court,D10,2758000,1011.0,2727.99,2021-01-01,Resale,99 yrs
TXN-01482,Lavender Street Loft,D07,2130000,970.9,2193.83,2023-06-30,Sub Sale,99 yrs
TXN-00430,Ghim Moh Green,D10,1497000,991.36,1510.05,2024-12-10,Resale,99 yrs
TXN-00734,Tampines Grande,D18,1221000,580.17,2104.54,2024-12-12,Resale,99 yrs
TXN-01475,Orchard Heritage,D09,2314000,991.0,2335.02,2025-08-26,Sub Sale,Freehold
TXN-00127,Marsiling Grove,D25,1441000,1091.0,1320.81,2025-03-24,Sub Sale,99 yrs
TXN-01178,Bugis Junction Residences,D07,2669000,971.0,2748.71,2021-01-01,Resale,99 yrs
TXN-01297,Cuscaden Residences,D09,2180000,1036.0,2104.25,2025-07-26,Resale,99 yrs
TXN-01557,Kallang Riverside,D07,1252000,1061.0,1180.02,2023-02-04,Resale,99 yrs
TXN-00988,Little India Lofts,D08,1781000,1035.49,1719.96,2024-08-25,Sub Sale,Freehold
TXN-01451,Kallang Riverside,D07,684000,459.62,1488.19,2024-10-13,Sub Sale,99 yrs
TXN-00702,Farrer Road Court,D10,2392000,971.0,2463.44,2023-10-04,Resale,Freehold
TXN-01711,Alexandra Central,D05,2364000,1350.0,1751.11,2022-02-10,Resale,99 yrs
TXN-00251,Maxwell Chambers Suites,D01,3166000,1091.0,2901.92,2025-06-14,Sub Sale,Freehold
TXN-00754,Sentosa Cove Villas,D04,2087000,1035.49,2015.48,2025-02-16,Resale,99 yrs
TXN-00981,Springleaf Green,D26,706000,500.0,1412.0,2025-07-18,Resale,Freehold
TXN-00819,Orchard Heritage,D09,2903000,1374.55,2111.96,2024-01-10,New Sale,Freehold
TXN-00953,Anson Residences,D02,2901000,1036.0,2800.19,2023-08-06,Sub Sale,99 yrs
TXN-00557,Raffles Place Tower,D01,2479000,1375.0,1802.91,2023-01-26,Sub Sale,Freehold
TXN-00305,The Orchid Residences,D19,2487000,991.0,2509.59,2025-08-13,New Sale,99 yrs
TXN-01326,Marsiling Grove,D25,1872000,1309.97,1429.04,2024-12-17,New Sale,99 yrs
TXN-00301,Hillview Heights,D23,1299000,1036.0,1253.86,2025-06-27,New Sale,Freehold
TXN-00703,Pasir Ris Seaview,D18,1114000,525.0,2121.9,2021-10-07,Sub Sale,Freehold
TXN-00687,Stevens Suites,D10,1219000,1061.0,1148.92,2025-04-14,Resale,Freehold
TXN-00466,Keppel Bay View,D04,3052000,1011.0,3018.79,2024-07-11,Sub Sale,Freehold
TXN-00781,Jurong Lake District,D22,3401000,1349.79,2519.65,2024-11-01,New Sale,99 yrs
TXN-01501,Grange Road Residences,D09,2476000,991.36,2497.59,2023-11-22,New Sale,Freehold
TXN-00081,Chin Swee Heights,D03,1686000,550.0,3065.45,2025-02-27,Sub Sale,Freehold
TXN-01589,Bishan Green,D20,1002000,580.17,1727.07,2025-05-19,Sub Sale,99 yrs
TXN-00529,Orchard Heritage,D09,1665000,1091.46,1525.48,2025-08-28,New Sale,99 yrs
TXN-01680,Newton Suites,D11,1088000,775.0,1403.87,2020-03-01,Resale,99 yrs
TXN-01544,Upper Thomson Residences,D26,1948000,1430.0,1362.24,2020-08-16,New Sale,Freehold
TXN-00946,Cuscaden Residences,D09,1263000,750.24,1683.45,2022-09-04,Resale,Freehold
TXN-01555,Kallang Riverside,D07,555000,459.62,1207.52,2023-06-11,Sub Sale,Freehold
TXN-01466,West Coast Vale,D05,1560000,1091.0,1429.88,2025-02-15,Resale,99 yrs
TXN-00021,Anson Residences,D02,2152000,750.24,2868.4,2021-10-20,Sub Sale,Freehold
TXN-00457,Grange Road Residences,D09,1960000,800.0,2450.0,2024-07-05,New Sale,Freehold
TXN-00761,Novena Heights,D11,2502000,1011.0,2474.78,2022-10-20,Sub Sale,99 yrs
TXN-00352,West Coast Vale,D05,1685000,1349.79,1248.34,2021-06-04,New Sale,99 yrs
TXN-00708,Opera Estate,D15,2543000,991.36,2565.18,2023-05-26,New Sale,Freehold
TXN-00524,Irrawaddy Residences,D11,2562000,1011.0,2534.12,2020-01-26,Sub Sale,99 yrs
TXN-01359,Beauty World Residences,D21,1719000,1310.0,1312.21,2025-01-29,Sub Sale,99 yrs
TXN-00797,Pasir Ris Seaview,D18,2124000,775.0,2740.65,2024-07-02,Sub Sale,99 yrs
TXN-01523,Springleaf Green,D26,2058000,750.0,2744.0,2024-03-08,New Sale,Freehold
TXN-00257,Yishun Emerald,D27,1715000,1061.0,1616.4,2020-07-26,New Sale,99 yrs
TXN-00444,Telok Blangah Ridge,D04,2268000,1091.0,2078.83,2024-09-17,New Sale,Freehold
TXN-00463,Cecil Street Tower,D01,1154000,580.0,1989.66,2023-04-02,Sub Sale,99 yrs
TXN-01253,Choa Chu Kang Residences,D23,1738000,1035.49,1678.44,2025-09-01,Sub Sale,99 yrs
TXN-00814,Katong Seaview,D15,1907000,970.9,1964.15,2020-11-27,New Sale,Freehold
TXN-00368,Ghim Moh Green,D10,1457000,525.28,2773.77,2024-08-31,Sub Sale,99 yrs
TXN-00896,Pasir Ris Seaview,D18,1991000,730.0,2727.4,2023-07-11,New Sale,Freehold
TXN-00381,Holland Village Loft,D10,1576000,750.24,2100.65,2024-06-28,New Sale,99 yrs
TXN-00306,Opera Estate,D15,1321000,710.0,1860.56,2024-12-24,Resale,Freehold
TXN-01546,Stevens Suites,D10,3416000,1350.0,2530.37,2025-05-27,Resale,99 yrs
TXN-00272,Serangoon Gardens,D19,835000,750.0,1113.33,2023-06-18,New Sale,Freehold
TXN-01567,Harbourfront Residences,D04,2342000,971.0,2411.95,2022-01-22,New Sale,99 yrs
TXN-00397,Beauty World Residences,D21,2152000,1036.0,2077.22,2024-07-10,Resale,Freehold
TXN-00083,Newton Suites,D11,1626000,991.0,1640.77,2021-02-08,Resale,99 yrs
TXN-01652,Cuscaden Residences,D09,1936000,1036.0,1868.73,2022-04-12,Resale,99 yrs
TXN-00008,Cuscaden Residences,D09,2173000,991.0,2192.73,2023-11-24,Sub Sale,99 yrs
TXN-00717,Bishan Green,D20,1952000,775.0,2518.71,2020-07-03,New Sale,Freehold
TXN-01183,Upper Thomson Residences,D26,1922000,1011.0,1901.09,2023-08-06,Resale,99 yrs
TXN-00977,Bugis Junction Residences,D07,1208000,550.0,2196.36,2022-07-06,Sub Sale,99 yrs
TXN-01021,Yishun Emerald,D27,975000,710.42,1372.43,2025-02-11,Sub Sale,99 yrs
TXN-00915,Ghim Moh Green,D10,1982000,710.0,2791.55,2022-07-17,New Sale,99 yrs
TXN-00211,One-North Loft,D05,2225000,829.9,2681.06,2022-05-07,New Sale,Freehold
TXN-01029,Geylang Quay,D14,1613000,775.0,2081.29,2024-06-04,Resale,Freehold
TXN-00329,Tion Bahru Loft,D03,2008000,800.0,2510.0,2021-07-29,Resale,99 yrs
TXN-01045,Buona Vista Court,D05,849000,750.24,1131.63,2025-06-26,New Sale,Freehold
TXN-01225,River Valley Court,D09,1709000,1091.46,1565.79,2020-06-29,Sub Sale,99 yrs
TXN-01584,Cecil Street Tower,D01,2570000,1430.0,1797.2,2025-02-10,Sub Sale,99 yrs
TXN-00184,Alexandra Central,D05,1594000,1036.0,1538.61,2021-02-07,New Sale,99 yrs
TXN-00566,Tanjong Pagar Place,D02,1655000,1091.0,1516.96,2022-12-04,New Sale,99 yrs
TXN-01387,Balestier Point,D12,2123000,1061.32,2000.34,2022-06-16,Sub Sale,Freehold
TXN-00810,Shenton Way Suites,D01,2479000,1375.0,1802.91,2021-03-20,Sub Sale,Freehold
TXN-00965,Eunos Ville,D14,1853000,1035.49,1789.5,2025-08-29,New Sale,Freehold
TXN-00273,Sixth Avenue Suites,D10,3313000,1430.0,2316.78,2024-12-21,Resale,Freehold
TXN-00905,Cecil Street Tower,D01,2990000,1061.32,2817.25,2021-02-06,New Sale,99 yrs
TXN-00649,Keppel Bay View,D04,2418000,829.9,2913.62,2020-01-05,Resale,99 yrs
TXN-01664,Ang Mo Kio Grove,D20,2152000,1309.97,1642.79,2023-03-26,Sub Sale,Freehold
TXN-00551,Bukit Timah Grove,D21,1435000,1010.73,1419.77,2025-03-05,Resale,Freehold
TXN-01636,Ardmore Park,D10,1846000,991.36,1862.1,2025-06-24,New Sale,99 yrs
TXN-00973,Sembawang Springs,D27,2094000,1350.0,1551.11,2021-03-11,Sub Sale,Freehold
TXN-01746,Hillview Heights,D23,1226000,460.0,2665.22,2021-02-25,New Sale,99 yrs
TXN-00122,Tanjong Pagar Place,D02,2697000,1350.0,1997.78,2020-10-10,Resale,99 yrs
TXN-00712,Botanic Gardens Residences,D10,2006000,1330.42,1507.8,2024-01-22,New Sale,Freehold
TXN-01261,Bugis Junction Residences,D07,1609000,1035.49,1553.86,2022-11-17,Resale,Freehold
TXN-00361,Eunos Ville,D14,2215000,1061.32,2087.02,2021-08-11,Resale,99 yrs
TXN-01402,Yishun Emerald,D27,2024000,1330.0,1521.8,2020-11-04,Resale,99 yrs
TXN-00839,Grange Road Residences,D09,1243000,500.52,2483.41,2024-07-21,New Sale,Freehold
TXN-00902,Upper Thomson Residences,D26,1018000,799.76,1272.89,2023-06-30,Resale,99 yrs
TXN-01108,Alexandra Central,D05,1920000,775.0,2477.42,2020-01-14,Resale,Freehold
TXN-00624,Ardmore Park,D10,1448000,750.0,1930.67,2024-11-01,New Sale,Freehold
TXN-01480,Outram Park Residences,D03,899000,525.28,1711.47,2024-06-05,New Sale,Freehold
TXN-01008,Buona Vista Court,D05,2728000,1061.0,2571.16,2025-08-31,New Sale,Freehold
TXN-00892,Bishan Green,D20,1161000,775.0,1498.06,2022-05-26,Resale,99 yrs
TXN-01417,Bugis Junction Residences,D07,1685000,1035.49,1627.25,2024-11-10,Sub Sale,99 yrs
TXN-01424,One-North Loft,D05,2549000,970.9,2625.39,2023-04-06,New Sale,Freehold
TXN-01378,Buona Vista Court,D05,2260000,1061.32,2129.42,2025-08-31,Resale,Freehold
TXN-00317,Cecil Street Tower,D01,3255000,1375.0,2367.27,2024-11-11,Resale,Freehold
TXN-00556,Toa Payoh Central,D12,1507000,580.0,2598.28,2024-02-16,Resale,Freehold
TXN-01034,Newton Suites,D11,1324000,1035.49,1278.63,2025-01-31,Resale,99 yrs
TXN-00481,Lavender Street Loft,D07,1332000,1011.0,1317.51,2024-05-13,Sub Sale,Freehold
TXN-01055,Geylang Quay,D14,948000,480.07,1974.71,2024-04-25,Sub Sale,Freehold
TXN-01169,Beauty World Residences,D21,1588000,971.0,1635.43,2021-08-12,Sub Sale,Freehold
TXN-00072,Balestier Point,D12,1348000,750.24,1796.75,2024-09-21,Resale,99 yrs
TXN-01447,Alexandra Central,D05,2032000,1330.0,1527.82,2023-07-25,New Sale,99 yrs
TXN-01542,Cuscaden Residences,D09,1154000,730.0,1580.82,2023-01-07,New Sale,99 yrs
TXN-01628,Newton Suites,D11,1311000,580.0,2260.34,2023-11-16,Sub Sale,Freehold
TXN-01722,Punggol Waterfront,D19,1421000,1035.49,1372.3,2024-11-29,Resale,99 yrs
TXN-01640,Sixth Avenue Suites,D10,1176000,750.24,1567.49,2023-03-28,Resale,99 yrs
TXN-01022,Leng Kee Court,D03,1762000,1010.73,1743.29,2023-12-16,Sub Sale,99 yrs
TXN-00075,Beauty World Residences,D21,1885000,1061.32,1776.09,2022-04-29,Resale,99 yrs
TXN-00337,Cuscaden Residences,D09,850000,480.07,1770.58,2025-04-12,Sub Sale,99 yrs
TXN-00461,Balmoral Heights,D10,2771000,1036.0,2674.71,2022-10-04,New Sale,99 yrs
TXN-01188,Redhill Peak,D03,2039000,1091.46,1868.14,2024-03-07,Sub Sale,Freehold
TXN-01654,Admiralty Parkview,D25,827000,730.0,1132.88,2023-08-27,Sub Sale,Freehold
TXN-01539,Nassim Park,D10,945000,730.0,1294.52,2021-06-22,Resale,99 yrs
TXN-00891,Springleaf Green,D26,1145000,775.0,1477.42,2020-01-16,Sub Sale,99 yrs
TXN-01565,Admiralty Parkview,D25,1605000,730.0,2198.63,2022-07-11,Sub Sale,Freehold
TXN-01444,River Valley Court,D09,2253000,829.9,2714.8,2025-01-10,New Sale,Freehold
TXN-00854,Scotts Tower,D09,843000,730.0,1154.79,2021-03-14,New Sale,Freehold
TXN-01502,Toa Payoh Central,D12,1949000,1061.0,1836.95,2024-03-30,New Sale,Freehold
TXN-01540,Maxwell Chambers Suites,D01,2102000,991.36,2120.33,2022-11-07,Sub Sale,Freehold
TXN-01049,Tampines Grande,D18,3447000,1375.0,2506.91,2020-05-05,New Sale,Freehold
TXN-01294,Tampines Grande,D18,1457000,971.0,1500.51,2022-10-28,New Sale,Freehold
TXN-01081,Cecil Street Tower,D01,2996000,1091.46,2744.95,2025-03-28,New Sale,Freehold
TXN-00125,Tanjong Pagar Place,D02,1960000,830.0,2361.45,2023-07-05,Sub Sale,99 yrs
TXN-01591,Telok Blangah Ridge,D04,2295000,970.9,2363.78,2024-06-02,New Sale,Freehold
TXN-01066,Newton Suites,D11,1615000,1330.0,1214.29,2023-01-14,Sub Sale,Freehold
TXN-00999,Marsiling Grove,D25,1573000,970.9,1620.14,2022-11-19,Sub Sale,Freehold
TXN-00504,Stevens Suites,D10,2742000,991.0,2766.9,2024-07-14,Resale,99 yrs
TXN-01661,Toa Payoh Central,D12,2442000,1374.55,1776.58,2021-04-11,Resale,Freehold
TXN-00096,Hillview Heights,D23,2842000,1375.0,2066.91,2021-04-08,Sub Sale,99 yrs
TXN-00916,Farrer Park Residences,D08,1804000,830.0,2173.49,2023-01-06,Resale,Freehold
TXN-00044,Bukit Timah Grove,D21,1094000,550.0,1989.09,2024-09-18,Resale,Freehold
TXN-01727,Harbourfront Residences,D04,1554000,750.0,2072.0,2023-09-29,Resale,Freehold
TXN-01216,Bugis Junction Residences,D07,1464000,550.0,2661.82,2025-03-28,New Sale,99 yrs
TXN-01535,Botanic Gardens Residences,D10,1455000,830.0,1753.01,2023-06-03,New Sale,Freehold
TXN-01551,Paterson Residences,D09,1656000,970.9,1705.63,2025-03-14,Resale,Freehold
TXN-01704,Sembawang Springs,D27,1540000,829.9,1855.65,2023-01-02,Sub Sale,Freehold
TXN-00020,Nassim Park,D10,884000,710.0,1245.07,2025-08-09,New Sale,99 yrs
TXN-00968,Anson Residences,D02,2055000,1091.46,1882.8,2024-01-24,Sub Sale,Freehold
TXN-01526,Stevens Suites,D10,3584000,1330.0,2694.74,2025-07-08,New Sale,99 yrs
TXN-00387,Leng Kee Court,D03,1033000,500.52,2063.85,2024-11-29,New Sale,99 yrs
TXN-00029,Novena Heights,D11,2410000,971.0,2481.98,2025-05-26,Resale,99 yrs
TXN-01699,Pasir Ris Seaview,D18,2177000,1061.0,2051.84,2024-05-22,Resale,Freehold
TXN-00003,One-North Loft,D05,2001000,991.0,2019.17,2024-06-23,New Sale,99 yrs
TXN-01469,Telok Blangah Ridge,D04,1823000,970.9,1877.63,2022-11-28,Sub Sale,99 yrs
TXN-01574,Pasir Ris Seaview,D18,1196000,729.79,1638.82,2025-07-10,Sub Sale,99 yrs
TXN-00223,Beauty World Residences,D21,1291000,1011.0,1276.95,2025-05-03,New Sale,99 yrs
TXN-00274,Lavender Street Loft,D07,1359000,775.0,1753.55,2025-03-25,New Sale,Freehold
TXN-01085,Tampines Grande,D18,1687000,1035.49,1629.18,2024-03-12,Resale,Freehold
TXN-01691,Lavender Street Loft,D07,2178000,1400.38,1555.29,2025-08-07,Resale,99 yrs
TXN-01553,Clementi Park Residences,D05,2083000,775.0,2687.74,2023-03-22,Sub Sale,Freehold
TXN-00825,Macpherson Park,D13,1797000,1330.42,1350.7,2025-01-02,Resale,Freehold
TXN-00630,Springleaf Green,D26,1625000,1061.32,1531.11,2022-07-16,New Sale,Freehold
TXN-00840,Beauty World Residences,D21,2293000,1091.46,2100.86,2024-09-05,Sub Sale,Freehold
TXN-00130,Kim Seng Plaza,D09,2687000,1036.0,2593.63,2022-05-11,New Sale,99 yrs
TXN-00941,Paterson Residences,D09,1934000,1091.46,1771.94,2024-01-21,Sub Sale,Freehold
TXN-01325,Hillview Heights,D23,1398000,730.0,1915.07,2025-03-30,Sub Sale,99 yrs
TXN-00441,One-North Loft,D05,1334000,1036.0,1287.64,2024-06-18,New Sale,Freehold
TXN-00417,Toa Payoh Central,D12,3297000,1400.0,2355.0,2025-05-10,New Sale,Freehold
TXN-01728,Kembangan Court,D14,1294000,829.9,1559.23,2025-09-04,New Sale,Freehold
TXN-01473,Paterson Residences,D09,1170000,800.0,1462.5,2021-08-16,Resale,99 yrs
TXN-00739,Holland Village Loft,D10,1812000,775.0,2338.06,2024-02-19,Resale,Freehold
TXN-00882,Eunos Ville,D14,2949000,1091.0,2703.02,2023-04-09,Resale,99 yrs
TXN-01109,Keppel Bay View,D04,3901000,1430.0,2727.97,2025-04-21,Resale,Freehold
TXN-00304,Eunos Ville,D14,1159000,970.9,1193.73,2021-03-22,New Sale,Freehold
TXN-00040,Tampines Grande,D18,1424000,971.0,1466.53,2025-07-27,Resale,Freehold
TXN-00844,Tanjong Pagar Place,D02,1456000,750.0,1941.33,2021-06-28,Resale,99 yrs
TXN-01364,Raffles Place Tower,D01,2614000,829.9,3149.79,2022-07-16,New Sale,99 yrs
TXN-00838,Bishan Green,D20,2897000,1036.0,2796.33,2020-03-07,New Sale,99 yrs
TXN-01259,Little India Lofts,D08,824000,500.0,1648.0,2020-06-14,New Sale,Freehold
TXN-00124,Bedok Reservoir Views,D16,1329000,971.0,1368.69,2024-01-09,Resale,Freehold
TXN-01200,Marsiling Grove,D25,2154000,971.0,2218.33,2025-03-09,Sub Sale,99 yrs
TXN-01171,Clementi Park Residences,D05,1909000,800.0,2386.25,2023-08-12,Resale,99 yrs
TXN-00832,Sentosa Cove Villas,D04,1118000,710.42,1573.72,2025-07-09,Resale,Freehold
TXN-00340,Balmoral Heights,D10,2794000,1010.73,2764.34,2022-11-27,New Sale,99 yrs
TXN-01547,Chin Swee Heights,D03,2612000,1061.0,2461.83,2025-04-09,Resale,Freehold
TXN-00335,Jurong Lake District,D22,1852000,1400.0,1322.86,2023-06-10,New Sale,99 yrs
TXN-01128,Upper Thomson Residences,D26,1012000,750.0,1349.33,2024-04-19,New Sale,Freehold
TXN-00064,River Valley Court,D09,2104000,1310.0,1606.11,2021-03-06,New Sale,99 yrs
TXN-01137,Geylang Quay,D14,1059000,710.42,1490.67,2025-08-11,Resale,Freehold
TXN-01579,Grange Road Residences,D09,3185000,1310.0,2431.3,2024-12-25,New Sale,99 yrs
TXN-01490,Choa Chu Kang Residences,D23,1458000,1010.73,1442.52,2024-05-25,Sub Sale,Freehold
TXN-01538,Springleaf Green,D26,2009000,1430.0,1404.9,2023-12-05,Resale,99 yrs
TXN-00178,Kallang Riverside,D07,815000,460.0,1771.74,2024-08-06,Resale,Freehold
TXN-00195,Hillview Heights,D23,1572000,1036.0,1517.37,2022-06-13,Sub Sale,Freehold
TXN-00685,Orchard Heritage,D09,1649000,1036.0,1591.7,2024-07-27,Resale,99 yrs
TXN-00354,Geylang Quay,D14,2937000,1061.0,2768.14,2025-03-17,Resale,99 yrs
TXN-00497,Alexandra Central,D05,1106000,730.0,1515.07,2021-02-24,Resale,99 yrs
TXN-00698,Outram Park Residences,D03,3193000,1091.0,2926.67,2023-10-18,Resale,Freehold
TXN-00302,Outram Park Residences,D03,1204000,799.76,1505.46,2024-07-02,Resale,Freehold
TXN-01296,Admiralty Parkview,D25,1474000,580.0,2541.38,2020-10-19,Resale,Freehold
TXN-00248,Pasir Panjang Residences,D05,1750000,1011.0,1730.96,2025-04-30,Resale,Freehold
TXN-01148,Balestier Point,D12,1649000,775.0,2127.74,2020-05-19,New Sale,99 yrs
TXN-00961,Choa Chu Kang Residences,D23,1871000,710.0,2635.21,2025-08-12,New Sale,Freehold
TXN-00116,Alexandra Central,D05,2884000,1036.0,2783.78,2022-01-13,Sub Sale,Freehold
TXN-00010,Balestier Point,D12,1979000,1035.49,1911.18,2021-10-15,Sub Sale,Freehold
TXN-01015,The Orchid Residences,D19,2470000,1091.46,2263.02,2025-09-03,Sub Sale,99 yrs
TXN-01491,Serangoon Gardens,D19,2499000,1310.0,1907.63,2025-02-21,Resale,99 yrs
TXN-01718,Maxwell Chambers Suites,D01,1606000,991.0,1620.59,2024-04-08,Sub Sale,Freehold
TXN-01382,Kallang Riverside,D07,1948000,730.0,2668.49,2024-03-21,New Sale,Freehold
TXN-01146,Bishan Green,D20,2549000,970.9,2625.39,2025-02-17,New Sale,99 yrs
TXN-00599,Keppel Bay View,D04,2748000,1091.46,2517.73,2022-05-29,Resale,99 yrs
TXN-00989,Buona Vista Court,D05,2194000,1091.0,2011.0,2021-03-04,New Sale,99 yrs
TXN-01371,Botanic Gardens Residences,D10,1587000,991.36,1600.84,2025-02-28,Sub Sale,Freehold
TXN-01478,West Coast Vale,D05,2693000,1061.0,2538.17,2025-06-14,Resale,Freehold
TXN-01018,West Coast Vale,D05,1924000,991.36,1940.78,2021-12-03,New Sale,99 yrs
TXN-00494,Novena Heights,D11,2962000,1091.46,2713.8,2023-06-30,Sub Sale,99 yrs
TXN-00379,Jurong Lake District,D22,3170000,1400.0,2264.29,2025-02-21,Resale,99 yrs
TXN-01455,Holland Village Loft,D10,2500000,991.0,2522.7,2023-04-21,Resale,99 yrs
